319.24101696794946, 24.015079234399195
309.0850615504048, 14.385845046296964
307.7531329710547, 7.269632181578672
313.0808472884552, 18.708886411997156
338.88696351336364, 34.77628673720983
363.6941333037596, 40.29880613526372
378.65271581030703, 53.6337827741212
371.6857047798603, 47.18532779410275
386.0705334368415, 63.15160603911237
400.67473856571576, 78.58822479239947
391.931019185982, 71.03738980646469
420.5865111931431, 86.96228926602896
448.937562382167, 89.40109635357379
478.23999112786953, 90.13494922006421
507.54241987357216, 89.7071756898487
536.1788843295997, 88.58743106118726
566.7181038989845, 85.69512432594884
595.4497061106798, 83.87164934231507
624.7521348563823, 81.92902016415036
652.9129105340705, 79.95079963623238
666.041920816236, 75.90515756408956
671.1032494177664, 68.2627621846185
678.6001045643942, 59.16434130648915
684.6889209271376, 50.59276522444016
690.0166352445381, 41.50626541020705
699.3401352999889, 23.027540163902216
695.3443495619385, 32.29807140203329
705.9997781967395, 15.01749586246494
719.940630660604, 4.363806628741273
712.6594210934901, 10.433681224034856
749.9534213152933, 1.8587184761062474
