Wvlgth Direct_normal_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
4.0200e+02 1.6290e+00 1.3252e+00 1.7937e+00 1.6290e+00 1.6530e-01 1.0180e-01
4.0300e+02 1.5630e+00 1.3228e+00 1.7512e+00 1.5630e+00 1.5870e-01 1.0230e-01
4.0400e+02 1.5840e+00 1.3277e+00 1.7525e+00 1.5840e+00 1.6100e-01 1.0310e-01
4.0500e+02 1.5410e+00 1.3211e+00 1.7188e+00 1.5410e+00 1.5670e-01 1.0380e-01
4.0600e+02 1.4980e+00 1.3046e+00 1.6712e+00 1.4980e+00 1.5240e-01 1.0430e-01
4.0700e+02 1.4660e+00 1.2692e+00 1.6438e+00 1.4660e+00 1.4930e-01 1.0470e-01
4.0800e+02 1.5280e+00 1.2698e+00 1.7050e+00 1.5280e+00 1.5550e-01 1.0540e-01
4.0900e+02 1.6270e+00 1.2854e+00 1.7625e+00 1.6270e+00 1.6590e-01 1.0650e-01
4.1000e+02 1.3830e+00 1.2927e+00 1.5962e+00 1.3830e+00 1.4130e-01 1.0770e-01
4.1100e+02 1.5430e+00 1.2892e+00 1.7100e+00 1.5430e+00 1.5780e-01 1.0850e-01
4.1200e+02 1.6350e+00 1.2800e+00 1.7975e+00 1.6350e+00 1.6750e-01 1.0930e-01
4.1300e+02 1.5650e+00 1.2708e+00 1.7463e+00 1.5650e+00 1.6030e-01 1.1010e-01
4.1400e+02 1.5440e+00 1.2703e+00 1.7212e+00 1.5440e+00 1.5820e-01 1.1090e-01
4.1500e+02 1.5930e+00 1.2787e+00 1.7688e+00 1.5930e+00 1.6340e-01 1.1160e-01
4.1600e+02 1.6360e+00 1.2637e+00 1.8075e+00 1.6360e+00 1.6780e-01 1.1200e-01
4.1700e+02 1.5920e+00 1.2652e+00 1.7663e+00 1.5920e+00 1.6320e-01 1.1240e-01
4.1800e+02 1.5190e+00 1.2562e+00 1.7075e+00 1.5190e+00 1.5560e-01 1.1280e-01
4.1900e+02 1.5770e+00 1.2506e+00 1.7237e+00 1.5770e+00 1.6150e-01 1.1330e-01
4.2000e+02 1.4420e+00 1.2535e+00 1.6450e+00 1.4420e+00 1.4750e-01 1.1370e-01
4.2100e+02 1.6330e+00 1.2368e+00 1.7800e+00 1.6330e+00 1.6700e-01 1.1410e-01
4.2200e+02 1.6070e+00 1.2123e+00 1.7763e+00 1.6070e+00 1.6420e-01 1.1440e-01
4.2300e+02 1.5530e+00 1.2133e+00 1.7263e+00 1.5530e+00 1.5850e-01 1.1480e-01
4.2400e+02 1.5410e+00 1.2100e+00 1.7175e+00 1.5410e+00 1.5710e-01 1.1520e-01
4.2500e+02 1.5840e+00 1.2100e+00 1.7463e+00 1.5840e+00 1.6150e-01 1.1560e-01
4.2600e+02 1.5350e+00 1.2100e+00 1.7000e+00 1.5350e+00 1.5660e-01 1.1640e-01
4.2700e+02 1.4800e+00 1.2060e+00 1.6487e+00 1.4800e+00 1.5090e-01 1.1710e-01
4.2800e+02 1.4910e+00 1.2024e+00 1.6325e+00 1.4910e+00 1.5200e-01 1.1790e-01
4.2900e+02 1.3770e+00 1.1924e+00 1.4975e+00 1.3770e+00 1.4050e-01 1.1870e-01
4.3000e+02 1.0960e+00 1.1972e+00 1.2350e+00 1.0960e+00 1.1180e-01 1.1940e-01
4.3100e+02 9.9300e-01 1.1839e+00 1.2038e+00 9.9300e-01 1.0120e-01 1.1970e-01
4.3200e+02 1.6480e+00 1.1896e+00 1.7138e+00 1.6480e+00 1.6780e-01 1.2010e-01
4.3300e+02 1.5300e+00 1.1848e+00 1.6900e+00 1.5300e+00 1.5560e-01 1.2040e-01
4.3400e+02 1.4110e+00 1.1754e+00 1.5950e+00 1.4110e+00 1.4330e-01 1.2080e-01
4.3500e+02 1.5450e+00 1.1576e+00 1.7112e+00 1.5450e+00 1.5670e-01 1.2150e-01
4.3600e+02 1.6900e+00 1.1391e+00 1.8538e+00 1.6900e+00 1.7170e-01 1.2260e-01
4.3700e+02 1.7200e+00 1.1313e+00 1.8662e+00 1.7200e+00 1.7500e-01 1.2380e-01
4.3800e+02 1.5060e+00 1.1536e+00 1.6825e+00 1.5060e+00 1.5340e-01 1.2500e-01
4.3900e+02 1.4480e+00 1.1423e+00 1.6362e+00 1.4480e+00 1.4740e-01 1.2620e-01
4.4000e+02 1.6560e+00 1.1317e+00 1.7975e+00 1.6560e+00 1.6860e-01 1.2700e-01
4.4100e+02 1.6290e+00 1.1320e+00 1.8188e+00 1.6290e+00 1.6580e-01 1.2740e-01
4.4200e+02 1.7410e+00 1.1205e+00 1.9087e+00 1.7410e+00 1.7690e-01 1.2780e-01
4.4300e+02 1.7630e+00 1.1246e+00 1.9387e+00 1.7630e+00 1.7890e-01 1.2850e-01
4.4400e+02 1.7140e+00 1.1176e+00 1.9075e+00 1.7140e+00 1.7390e-01 1.2930e-01
4.4500e+02 1.7770e+00 1.1079e+00 1.9338e+00 1.7770e+00 1.8000e-01 1.2980e-01
4.4600e+02 1.5900e+00 1.1165e+00 1.8150e+00 1.5900e+00 1.6090e-01 1.3030e-01
4.4700e+02 1.8030e+00 1.1193e+00 1.9638e+00 1.8030e+00 1.8240e-01 1.3070e-01
4.4800e+02 1.8230e+00 1.1107e+00 2.0063e+00 1.8230e+00 1.8390e-01 1.3110e-01
4.4900e+02 1.8140e+00 1.1028e+00 2.0100e+00 1.8140e+00 1.8300e-01 1.3140e-01
4.5000e+02 1.8770e+00 1.0723e+00 2.0700e+00 1.8770e+00 1.8910e-01 1.3180e-01
4.5100e+02 1.9430e+00 1.0762e+00 2.1200e+00 1.9430e+00 1.9550e-01 1.3220e-01
4.5200e+02 1.8570e+00 1.0745e+00 2.0412e+00 1.8570e+00 1.8650e-01 1.3260e-01
4.5300e+02 1.7110e+00 1.0713e+00 1.9263e+00 1.7110e+00 1.7180e-01 1.3340e-01
4.5400e+02 1.8320e+00 1.0788e+00 2.0013e+00 1.8320e+00 1.8380e-01 1.3420e-01
4.5500e+02 1.8160e+00 1.0663e+00 2.0100e+00 1.8160e+00 1.8200e-01 1.3470e-01
4.5600e+02 1.8730e+00 1.0600e+00 2.0550e+00 1.8730e+00 1.8740e-01 1.3510e-01
4.5700e+02 1.8850e+00 1.0534e+00 2.0713e+00 1.8850e+00 1.8840e-01 1.3550e-01
4.5800e+02 1.8430e+00 1.0475e+00 2.0337e+00 1.8430e+00 1.8390e-01 1.3630e-01
4.5900e+02 1.8250e+00 1.0566e+00 2.0112e+00 1.8250e+00 1.8200e-01 1.3710e-01
4.6000e+02 1.8110e+00 1.0494e+00 2.0088e+00 1.8110e+00 1.8030e-01 1.3780e-01
4.6100e+02 1.8720e+00 1.0461e+00 2.0550e+00 1.8720e+00 1.8620e-01 1.3860e-01
4.6200e+02 1.8860e+00 1.0409e+00 2.0775e+00 1.8860e+00 1.8750e-01 1.3950e-01
4.6300e+02 1.8900e+00 1.0241e+00 2.0725e+00 1.8900e+00 1.8770e-01 1.4060e-01
4.6400e+02 1.8280e+00 1.0362e+00 2.0225e+00 1.8280e+00 1.8170e-01 1.4180e-01
4.6500e+02 1.8020e+00 1.0137e+00 1.9900e+00 1.8020e+00 1.7880e-01 1.4230e-01
4.6600e+02 1.8370e+00 9.9906e-01 2.0038e+00 1.8370e+00 1.8200e-01 1.4270e-01
4.6700e+02 1.7530e+00 9.7207e-01 1.9512e+00 1.7530e+00 1.7320e-01 1.4300e-01
4.6800e+02 1.8270e+00 9.7696e-01 2.0013e+00 1.8270e+00 1.8000e-01 1.4300e-01
4.6900e+02 1.8320e+00 9.0717e-01 2.0088e+00 1.8320e+00 1.8000e-01 1.4300e-01
4.7000e+02 1.7590e+00 9.9176e-01 1.9538e+00 1.7590e+00 1.7260e-01 1.4400e-01
4.7100e+02 1.7860e+00 1.0098e+00 1.9788e+00 1.7860e+00 1.7510e-01 1.4510e-01
4.7200e+02 1.8770e+00 1.0011e+00 2.0475e+00 1.8770e+00 1.8370e-01 1.4600e-01
4.7300e+02 1.8020e+00 1.0077e+00 2.0025e+00 1.8020e+00 1.7590e-01 1.4640e-01
4.7400e+02 1.8210e+00 9.9478e-01 2.0162e+00 1.8210e+00 1.7720e-01 1.4680e-01
4.7500e+02 1.8800e+00 9.1254e-01 2.0625e+00 1.8800e+00 1.8240e-01 1.4750e-01
4.7600e+02 1.8150e+00 9.4083e-01 2.0213e+00 1.8150e+00 1.7560e-01 1.4830e-01
4.7700e+02 1.8240e+00 9.6592e-01 2.0350e+00 1.8240e+00 1.7610e-01 1.4880e-01
4.7800e+02 1.8810e+00 9.6762e-01 2.0762e+00 1.8810e+00 1.8120e-01 1.4910e-01
4.7900e+02 1.8410e+00 9.6445e-01 2.0500e+00 1.8410e+00 1.7720e-01 1.4950e-01
4.8000e+02 1.8680e+00 9.4172e-01 2.0650e+00 1.8680e+00 1.7970e-01 1.5030e-01
4.8100e+02 1.8650e+00 9.6303e-01 2.0612e+00 1.8650e+00 1.7900e-01 1.5110e-01
4.8200e+02 1.8680e+00 9.5293e-01 2.0562e+00 1.8680e+00 1.7910e-01 1.5170e-01
4.8300e+02 1.8420e+00 9.3618e-01 2.0288e+00 1.8420e+00 1.7630e-01 1.5200e-01
4.8400e+02 1.8040e+00 9.4033e-01 1.9937e+00 1.8040e+00 1.7230e-01 1.5240e-01
4.8500e+02 1.7960e+00 9.4579e-01 1.9338e+00 1.7960e+00 1.7100e-01 1.5280e-01
4.8600e+02 1.4530e+00 9.2904e-01 1.6712e+00 1.4530e+00 1.3810e-01 1.5310e-01
4.8700e+02 1.6250e+00 9.3799e-01 1.7850e+00 1.6250e+00 1.5410e-01 1.5350e-01
4.8800e+02 1.7570e+00 9.4221e-01 1.9062e+00 1.7570e+00 1.6610e-01 1.5390e-01
4.8900e+02 1.6540e+00 9.3434e-01 1.8613e+00 1.6540e+00 1.5590e-01 1.5440e-01
4.9000e+02 1.8450e+00 9.2204e-01 1.9937e+00 1.8450e+00 1.7370e-01 1.5520e-01
4.9100e+02 1.7700e+00 9.2864e-01 1.9487e+00 1.7700e+00 1.6650e-01 1.5600e-01
4.9200e+02 1.6860e+00 9.2658e-01 1.8862e+00 1.6860e+00 1.5820e-01 1.5650e-01
4.9300e+02 1.8010e+00 9.1502e-01 1.9587e+00 1.8010e+00 1.6850e-01 1.5680e-01
4.9400e+02 1.7560e+00 8.9841e-01 1.9512e+00 1.7560e+00 1.6390e-01 1.5730e-01
4.9500e+02 1.8630e+00 9.0970e-01 2.0225e+00 1.8630e+00 1.7340e-01 1.5810e-01
4.9600e+02 1.7690e+00 9.1840e-01 1.9663e+00 1.7690e+00 1.6440e-01 1.5890e-01
4.9700e+02 1.7970e+00 9.1127e-01 1.9688e+00 1.7970e+00 1.6670e-01 1.5960e-01
4.9800e+02 1.7460e+00 8.9653e-01 1.9275e+00 1.7460e+00 1.6160e-01 1.6040e-01
4.9900e+02 1.7450e+00 8.9452e-01 1.9200e+00 1.7450e+00 1.6110e-01 1.6100e-01
5.0000e+02 1.7370e+00 8.9266e-01 1.9125e+00 1.7370e+00 1.6000e-01 1.6140e-01
5.0100e+02 1.6830e+00 8.9709e-01 1.8675e+00 1.6830e+00 1.5690e-01 1.6170e-01
5.0200e+02 1.6820e+00 8.9273e-01 1.8713e+00 1.6820e+00 1.5630e-01 1.6210e-01
5.0300e+02 1.7590e+00 8.8896e-01 1.9238e+00 1.7590e+00 1.6290e-01 1.6260e-01
5.0400e+02 1.6430e+00 8.8718e-01 1.8600e+00 1.6430e+00 1.5120e-01 1.6310e-01
5.0500e+02 1.7550e+00 8.6688e-01 1.9450e+00 1.7550e+00 1.6190e-01 1.6390e-01
5.0600e+02 1.8240e+00 8.4727e-01 2.0088e+00 1.8240e+00 1.6790e-01 1.6470e-01
5.0700e+02 1.7430e+00 8.6977e-01 1.9438e+00 1.7430e+00 1.6010e-01 1.6500e-01
5.0800e+02 1.6950e+00 8.7228e-01 1.8987e+00 1.6950e+00 1.5550e-01 1.6540e-01
5.0900e+02 1.7740e+00 8.7032e-01 1.9512e+00 1.7740e+00 1.6250e-01 1.6590e-01
5.1000e+02 1.7250e+00 8.6980e-01 1.9212e+00 1.7250e+00 1.5780e-01 1.6670e-01
5.1100e+02 1.7550e+00 8.6778e-01 1.9425e+00 1.7550e+00 1.6030e-01 1.6740e-01
5.1200e+02 1.7990e+00 8.6242e-01 1.9688e+00 1.7990e+00 1.6410e-01 1.6780e-01
5.1300e+02 1.6880e+00 8.5316e-01 1.8787e+00 1.6880e+00 1.5370e-01 1.6820e-01
5.1400e+02 1.6500e+00 8.5779e-01 1.8337e+00 1.6500e+00 1.5000e-01 1.6880e-01
5.1500e+02 1.6960e+00 8.4154e-01 1.8738e+00 1.6960e+00 1.5400e-01 1.6960e-01
5.1600e+02 1.7100e+00 8.1607e-01 1.8450e+00 1.7100e+00 1.5500e-01 1.7040e-01
5.1700e+02 1.3920e+00 8.2500e-01 1.6113e+00 1.3920e+00 1.2600e-01 1.7110e-01
5.1800e+02 1.5910e+00 8.2726e-01 1.7250e+00 1.5910e+00 1.4370e-01 1.7190e-01
5.1900e+02 1.5400e+00 8.2961e-01 1.7275e+00 1.5400e+00 1.3880e-01 1.7240e-01
5.2000e+02 1.6810e+00 8.3122e-01 1.8413e+00 1.6810e+00 1.5110e-01 1.7270e-01
5.2100e+02 1.6920e+00 8.2181e-01 1.8750e+00 1.6920e+00 1.5170e-01 1.7320e-01
5.2200e+02 1.7280e+00 8.2030e-01 1.8987e+00 1.7280e+00 1.5480e-01 1.7400e-01
5.2300e+02 1.6280e+00 7.8310e-01 1.8325e+00 1.6280e+00 1.4550e-01 1.7480e-01
5.2400e+02 1.7500e+00 8.0381e-01 1.9212e+00 1.7500e+00 1.5620e-01 1.7590e-01
5.2500e+02 1.7360e+00 8.1228e-01 1.9238e+00 1.7360e+00 1.5470e-01 1.7700e-01
5.2600e+02 1.6860e+00 8.0412e-01 1.8487e+00 1.6860e+00 1.5000e-01 1.7790e-01
5.2700e+02 1.4750e+00 8.0013e-01 1.6987e+00 1.4750e+00 1.3090e-01 1.7830e-01
5.2800e+02 1.6880e+00 7.9073e-01 1.8613e+00 1.6880e+00 1.4940e-01 1.7870e-01
5.2900e+02 1.7650e+00 7.8839e-01 1.9487e+00 1.7650e+00 1.5600e-01 1.7970e-01
5.3000e+02 1.6960e+00 7.8749e-01 1.9138e+00 1.6960e+00 1.4960e-01 1.8090e-01
5.3100e+02 1.7870e+00 7.8907e-01 1.9812e+00 1.7870e+00 1.5750e-01 1.8190e-01
5.3200e+02 1.7540e+00 7.8531e-01 1.9387e+00 1.7540e+00 1.5430e-01 1.8270e-01
5.3300e+02 1.5650e+00 7.7631e-01 1.7913e+00 1.5650e+00 1.3750e-01 1.8350e-01
5.3400e+02 1.6740e+00 7.7507e-01 1.8587e+00 1.6740e+00 1.4690e-01 1.8420e-01
5.3500e+02 1.6980e+00 7.7418e-01 1.9050e+00 1.6980e+00 1.4870e-01 1.8490e-01
5.3600e+02 1.7690e+00 7.6942e-01 1.9425e+00 1.7690e+00 1.5460e-01 1.8550e-01
5.3700e+02 1.6350e+00 7.7397e-01 1.8500e+00 1.6350e+00 1.4260e-01 1.8590e-01
5.3800e+02 1.7150e+00 7.7556e-01 1.8925e+00 1.7150e+00 1.4930e-01 1.8630e-01
5.3900e+02 1.6710e+00 7.7007e-01 1.8587e+00 1.6710e+00 1.4540e-01 1.8750e-01
5.4000e+02 1.6130e+00 7.6623e-01 1.7988e+00 1.6130e+00 1.4010e-01 1.8860e-01
5.4100e+02 1.5510e+00 7.6106e-01 1.7588e+00 1.5510e+00 1.3430e-01 1.8930e-01
5.4200e+02 1.6870e+00 7.5793e-01 1.8650e+00 1.6870e+00 1.4570e-01 1.8970e-01
5.4300e+02 1.6570e+00 7.5748e-01 1.8638e+00 1.6570e+00 1.4300e-01 1.9020e-01
5.4400e+02 1.7150e+00 7.5782e-01 1.9050e+00 1.7150e+00 1.4780e-01 1.9180e-01
5.4500e+02 1.6750e+00 7.5255e-01 1.8750e+00 1.6750e+00 1.4430e-01 1.9340e-01
5.4600e+02 1.6600e+00 7.4342e-01 1.8638e+00 1.6600e+00 1.4250e-01 1.9410e-01
5.4700e+02 1.6790e+00 7.4277e-01 1.8713e+00 1.6790e+00 1.4400e-01 1.9440e-01
5.4800e+02 1.6300e+00 7.4630e-01 1.8425e+00 1.6300e+00 1.3950e-01 1.9490e-01
5.4900e+02 1.6790e+00 7.3606e-01 1.8713e+00 1.6790e+00 1.4350e-01 1.9560e-01
5.5000e+02 1.6650e+00 6.9492e-01 1.8625e+00 1.6650e+00 1.4210e-01 1.9640e-01
5.5100e+02 1.6610e+00 7.2815e-01 1.8650e+00 1.6610e+00 1.4150e-01 1.9690e-01
5.5200e+02 1.6940e+00 7.3036e-01 1.8875e+00 1.6940e+00 1.4400e-01 1.9730e-01
5.5300e+02 1.6450e+00 7.2790e-01 1.8525e+00 1.6450e+00 1.3940e-01 1.9790e-01
5.5400e+02 1.6770e+00 7.2284e-01 1.8762e+00 1.6770e+00 1.4180e-01 1.9860e-01
5.5500e+02 1.6850e+00 7.1838e-01 1.8850e+00 1.6850e+00 1.4220e-01 1.9940e-01
5.5600e+02 1.6560e+00 7.1203e-01 1.8575e+00 1.6560e+00 1.3930e-01 1.9970e-01
5.5700e+02 1.6150e+00 7.1170e-01 1.8213e+00 1.6150e+00 1.3540e-01 2.0010e-01
5.5800e+02 1.6500e+00 7.0049e-01 1.8337e+00 1.6500e+00 1.3790e-01 2.0040e-01
5.5900e+02 1.5610e+00 6.9650e-01 1.7750e+00 1.5610e+00 1.3010e-01 2.0080e-01
5.6000e+02 1.5880e+00 6.9976e-01 1.7988e+00 1.5880e+00 1.3200e-01 2.0120e-01
5.6100e+02 1.6790e+00 6.9895e-01 1.8662e+00 1.6790e+00 1.3930e-01 2.0160e-01
5.6200e+02 1.5990e+00 6.9633e-01 1.8200e+00 1.5990e+00 1.3220e-01 2.0200e-01
5.6300e+02 1.6590e+00 6.9120e-01 1.8575e+00 1.6590e+00 1.3680e-01 2.0250e-01
5.6400e+02 1.6260e+00 6.9014e-01 1.8450e+00 1.6260e+00 1.3380e-01 2.0330e-01
5.6500e+02 1.6360e+00 6.8065e-01 1.8362e+00 1.6360e+00 1.3420e-01 2.0400e-01
5.6600e+02 1.5470e+00 6.8332e-01 1.7775e+00 1.5470e+00 1.2650e-01 2.0440e-01
5.6700e+02 1.6490e+00 6.7952e-01 1.8538e+00 1.6490e+00 1.3440e-01 2.0480e-01
5.6800e+02 1.6360e+00 6.7638e-01 1.8575e+00 1.6360e+00 1.3270e-01 2.0540e-01
5.6900e+02 1.6010e+00 6.7479e-01 1.8337e+00 1.6010e+00 1.2890e-01 2.0610e-01
5.7000e+02 1.6000e+00 6.7335e-01 1.8213e+00 1.6000e+00 1.2870e-01 2.0680e-01
5.7100e+02 1.5450e+00 6.7075e-01 1.7825e+00 1.5450e+00 1.2420e-01 2.0730e-01
5.7200e+02 1.6340e+00 6.5525e-01 1.8575e+00 1.6340e+00 1.3060e-01 2.0770e-01
5.7300e+02 1.6410e+00 6.6575e-01 1.8775e+00 1.6410e+00 1.3080e-01 2.0850e-01
5.7400e+02 1.6320e+00 6.6275e-01 1.8662e+00 1.6320e+00 1.2980e-01 2.0960e-01
5.7500e+02 1.5960e+00 6.5983e-01 1.8337e+00 1.5960e+00 1.2650e-01 2.1060e-01
5.7600e+02 1.5820e+00 6.5641e-01 1.8262e+00 1.5820e+00 1.2500e-01 2.1100e-01
5.7700e+02 1.6200e+00 6.5708e-01 1.8475e+00 1.6200e+00 1.2770e-01 2.1140e-01
5.7800e+02 1.5680e+00 6.5373e-01 1.8100e+00 1.5680e+00 1.2340e-01 2.1210e-01
5.7900e+02 1.5870e+00 6.3526e-01 1.8188e+00 1.5870e+00 1.2490e-01 2.1290e-01
5.8000e+02 1.6100e+00 6.3864e-01 1.8288e+00 1.6100e+00 1.2680e-01 2.1350e-01
5.8100e+02 1.6140e+00 6.4095e-01 1.8325e+00 1.6140e+00 1.2700e-01 2.1380e-01
5.8200e+02 1.6350e+00 6.4402e-01 1.8487e+00 1.6350e+00 1.2860e-01 2.1420e-01
5.8300e+02 1.6490e+00 6.3378e-01 1.8575e+00 1.6490e+00 1.2960e-01 2.1520e-01
5.8400e+02 1.6430e+00 6.2572e-01 1.8500e+00 1.6430e+00 1.2910e-01 2.1640e-01
5.8500e+02 1.6280e+00 6.2091e-01 1.8350e+00 1.6280e+00 1.2770e-01 2.1720e-01
5.8600e+02 1.5890e+00 6.2895e-01 1.8025e+00 1.5890e+00 1.2420e-01 2.1720e-01
5.8700e+02 1.6250e+00 6.2660e-01 1.8313e+00 1.6250e+00 1.2630e-01 2.1710e-01
5.8800e+02 1.5950e+00 6.2289e-01 1.7975e+00 1.5950e+00 1.2290e-01 2.1810e-01
5.8900e+02 1.3910e+00 6.2371e-01 1.6575e+00 1.3910e+00 1.0530e-01 2.1920e-01
5.9000e+02 1.4770e+00 6.1685e-01 1.7188e+00 1.4770e+00 1.1170e-01 2.2020e-01
5.9100e+02 1.5700e+00 6.0711e-01 1.7962e+00 1.5700e+00 1.1950e-01 2.2100e-01
5.9200e+02 1.5410e+00 6.0927e-01 1.7925e+00 1.5410e+00 1.1650e-01 2.2170e-01
5.9300e+02 1.5560e+00 6.1276e-01 1.7900e+00 1.5560e+00 1.1820e-01 2.2210e-01
5.9400e+02 1.5500e+00 5.9878e-01 1.7888e+00 1.5500e+00 1.1730e-01 2.2250e-01
5.9500e+02 1.5340e+00 6.0725e-01 1.7837e+00 1.5340e+00 1.1550e-01 2.2310e-01
5.9600e+02 1.5690e+00 6.0568e-01 1.7988e+00 1.5690e+00 1.1890e-01 2.2390e-01
5.9700e+02 1.5760e+00 5.9403e-01 1.8037e+00 1.5760e+00 1.1910e-01 2.2460e-01
5.9800e+02 1.5520e+00 5.7117e-01 1.7737e+00 1.5520e+00 1.1730e-01 2.2500e-01
5.9900e+02 1.5490e+00 5.8673e-01 1.7625e+00 1.5490e+00 1.1710e-01 2.2540e-01
6.0000e+02 1.5610e+00 5.8690e-01 1.7650e+00 1.5610e+00 1.1810e-01 2.2590e-01
6.0100e+02 1.5400e+00 5.9571e-01 1.7412e+00 1.5400e+00 1.1640e-01 2.2670e-01
6.0200e+02 1.5160e+00 5.8902e-01 1.7263e+00 1.5160e+00 1.1440e-01 2.2730e-01
6.0300e+02 1.5470e+00 5.9305e-01 1.7500e+00 1.5470e+00 1.1650e-01 2.2780e-01
6.0400e+02 1.5740e+00 5.9048e-01 1.7750e+00 1.5740e+00 1.1810e-01 2.2820e-01
6.0500e+02 1.5690e+00 5.8666e-01 1.7700e+00 1.5690e+00 1.1760e-01 2.2880e-01
6.0600e+02 1.5590e+00 5.8627e-01 1.7612e+00 1.5590e+00 1.1670e-01 2.2960e-01
6.0700e+02 1.5660e+00 5.8349e-01 1.7588e+00 1.5660e+00 1.1710e-01 2.3030e-01
6.0800e+02 1.5590e+00 5.7978e-01 1.7488e+00 1.5590e+00 1.1640e-01 2.3060e-01
6.0900e+02 1.5450e+00 5.8183e-01 1.7312e+00 1.5450e+00 1.1510e-01 2.3100e-01
6.1000e+02 1.5380e+00 5.7906e-01 1.7200e+00 1.5380e+00 1.1430e-01 2.3160e-01
6.1100e+02 1.5280e+00 5.7260e-01 1.7150e+00 1.5280e+00 1.1340e-01 2.3240e-01
6.1200e+02 1.5500e+00 5.7042e-01 1.7325e+00 1.5500e+00 1.1470e-01 2.3310e-01
6.1300e+02 1.5270e+00 5.7442e-01 1.7075e+00 1.5270e+00 1.1270e-01 2.3350e-01
6.1400e+02 1.4790e+00 5.7267e-01 1.6725e+00 1.4790e+00 1.0890e-01 2.3390e-01
6.1500e+02 1.5320e+00 5.5773e-01 1.6975e+00 1.5320e+00 1.1260e-01 2.3460e-01
6.1600e+02 1.4900e+00 5.6577e-01 1.6638e+00 1.4900e+00 1.0930e-01 2.3530e-01
6.1700e+02 1.4700e+00 5.6601e-01 1.6500e+00 1.4700e+00 1.0760e-01 2.3600e-01
6.1800e+02 1.5250e+00 5.6820e-01 1.6938e+00 1.5250e+00 1.1140e-01 2.3680e-01
6.1900e+02 1.5320e+00 5.6305e-01 1.7087e+00 1.5320e+00 1.1160e-01 2.3760e-01
6.2000e+02 1.5320e+00 5.6323e-01 1.7112e+00 1.5320e+00 1.1130e-01 2.3830e-01
6.2100e+02 1.5400e+00 5.5242e-01 1.7138e+00 1.5400e+00 1.1140e-01 2.3910e-01
6.2200e+02 1.4890e+00 5.5158e-01 1.6850e+00 1.4890e+00 1.0690e-01 2.3970e-01
6.2300e+02 1.4830e+00 5.4810e-01 1.6787e+00 1.4830e+00 1.0560e-01 2.4010e-01
6.2400e+02 1.4750e+00 5.5113e-01 1.6675e+00 1.4750e+00 1.0500e-01 2.4050e-01
6.2500e+02 1.4610e+00 5.4795e-01 1.6438e+00 1.4610e+00 1.0420e-01 2.4160e-01
6.2600e+02 1.4580e+00 5.5350e-01 1.6462e+00 1.4580e+00 1.0390e-01 2.4270e-01
6.2700e+02 1.5020e+00 5.4983e-01 1.6838e+00 1.5020e+00 1.0650e-01 2.4350e-01
6.2800e+02 1.4470e+00 5.4606e-01 1.6900e+00 1.4470e+00 9.9480e-02 2.4380e-01
6.2900e+02 1.4780e+00 5.4272e-01 1.6875e+00 1.4780e+00 1.0330e-01 2.4420e-01
6.3000e+02 1.4580e+00 5.4576e-01 1.6712e+00 1.4580e+00 1.0160e-01 2.4460e-01
6.3100e+02 1.4720e+00 5.4317e-01 1.6525e+00 1.4720e+00 1.0340e-01 2.4500e-01
6.3200e+02 1.4150e+00 5.4277e-01 1.6087e+00 1.4150e+00 9.9350e-02 2.4580e-01
6.3300e+02 1.5000e+00 5.3295e-01 1.6562e+00 1.5000e+00 1.0560e-01 2.4700e-01
6.3400e+02 1.4720e+00 5.2394e-01 1.6450e+00 1.4720e+00 1.0380e-01 2.4800e-01
6.3500e+02 1.4890e+00 5.3490e-01 1.6438e+00 1.4890e+00 1.0480e-01 2.4840e-01
6.3600e+02 1.4530e+00 5.3212e-01 1.6213e+00 1.4530e+00 1.0210e-01 2.4880e-01
6.3700e+02 1.5010e+00 5.2841e-01 1.6550e+00 1.5010e+00 1.0530e-01 2.4940e-01
6.3800e+02 1.5080e+00 5.2402e-01 1.6663e+00 1.5080e+00 1.0580e-01 2.5010e-01
6.3900e+02 1.5000e+00 5.2917e-01 1.6475e+00 1.5000e+00 1.0510e-01 2.5080e-01
6.4000e+02 1.4670e+00 5.2948e-01 1.6150e+00 1.4670e+00 1.0270e-01 2.5110e-01
6.4100e+02 1.4660e+00 5.2510e-01 1.6100e+00 1.4660e+00 1.0240e-01 2.5150e-01
6.4200e+02 1.4670e+00 5.1332e-01 1.6125e+00 1.4670e+00 1.0240e-01 2.5250e-01
6.4300e+02 1.4810e+00 5.1772e-01 1.6250e+00 1.4810e+00 1.0320e-01 2.5370e-01
6.4400e+02 1.4730e+00 5.1968e-01 1.6150e+00 1.4730e+00 1.0260e-01 2.5460e-01
6.4500e+02 1.4840e+00 5.1521e-01 1.6225e+00 1.4840e+00 1.0300e-01 2.5500e-01
6.4600e+02 1.4440e+00 5.0174e-01 1.5975e+00 1.4440e+00 9.9620e-02 2.5540e-01
6.4700e+02 1.4450e+00 5.1520e-01 1.6062e+00 1.4450e+00 9.8810e-02 2.5610e-01
6.4800e+02 1.4320e+00 5.1279e-01 1.5950e+00 1.4320e+00 9.7400e-02 2.5690e-01
6.4900e+02 1.3880e+00 4.9122e-01 1.5537e+00 1.3880e+00 9.4190e-02 2.5750e-01
