354.3862097843534, 3.4608355646223714
367.41340405238793, 15.254791958859286
372.5312303719729, 27.117812061711078
378.114313629702, 36.62868162692847
383.69739688743107, 44.474053295932684
396.2593342173215, 60.719962599345486
406.02972991834736, 70.07012622720899
418.59166724823785, 79.46704067321178
436.7366878358573, 87.9961430575035
463.25633331007043, 92.57427004972587
493.9632912275804, 93.8811679204386
524.6702491450903, 93.91304347826087
555.3772070626003, 94.77368353946194
586.0841649801102, 94.74180798163968
616.7911228976202, 93.94491903608314
647.4980808151302, 93.06302860300056
678.2050387326401, 93.64741382974202
708.9119966501501, 94.18929831272047
738.6038485208, 91.16112031960559
756.3682043408471, 82.97335203366059
766.1386000418731, 73.78681626928471
770.3259124851699, 64.98597475455821
771.7216832996021, 57.62272089761571
775.9089957428989, 47.08187237026648
780.5615651243397, 35.70827489481066
785.2141345057807, 26.474988312295466
792.6582455160863, 16.07293127629734
805.2201828459765, 5.963066853669943
826.1567450624607, 1.8528907589216175
